Venda ID,Produto,Data,Hora,Quantidade,Preço Unitário,Cliente ID,Forma Pagamento,Preço Total
5304,Croissant,12/05/2024,09:43:22,6,11.5,151,Cartão de Débito,69.0
15579,"Focaccia Tomate, Alecrim e flor sal",12/05/2024,10:22:41,3,20.0,155,Dinheiro,60.0
5591,Pain aux Suisse,12/05/2024,10:42:22,2,14.0,111,Cartão de Crédito,28.0
8959,Tartelete de caramelo e chocolate,12/05/2024,10:46:20,1,16.0,110,Dinheiro,16.0
2838,kouign-amann,12/05/2024,11:12:22,8,18.0,196,Dinheiro,144.0
12809,Croissant de Amêndoas,12/05/2024,11:17:19,6,18.0,124,Cartão de Crédito,108.0
14432,kouign-amann,12/05/2024,11:24:20,3,18.0,126,Cartão de Crédito,54.0
2668,Supreme de Pistache,12/05/2024,11:29:48,2,21.0,193,Cartão de Crédito,42.0
1280,Tartelete de limão,12/05/2024,11:36:42,9,16.0,105,Cartão de Crédito,144.0
8498,Azapa,12/05/2024,11:38:01,5,34.0,105,Dinheiro,170.0
7789,Gorgonzola com nozes,12/05/2024,11:54:31,4,36.5,136,Cartão de Débito,146.0
5842,Baguete calabresa com Alecrim,12/05/2024,11:55:55,2,12.0,123,Cartão de Débito,24.0
3340,Gorgonzola com nozes,12/05/2024,11:56:58,6,36.5,172,Dinheiro,219.0
14737,Tartelete de caramelo e chocolate,12/05/2024,12:13:27,3,16.0,176,Cartão de Débito,48.0
15300,Tartelete de limão,12/05/2024,12:18:22,3,16.0,109,Dinheiro,48.0
11079,Pain au chocolat,12/05/2024,12:24:02,8,13.5,186,Dinheiro,108.0
12147,Azapa,12/05/2024,12:26:42,1,34.0,169,Cartão de Crédito,34.0
3521,"Danish Mussarela, bacon e mostarda",12/05/2024,12:30:51,6,15.0,129,Cartão de Crédito,90.0
8348,BOSTOCK,12/05/2024,12:35:27,3,18.0,152,Dinheiro,54.0
12908,Baguete calabresa com Alecrim,12/05/2024,12:41:34,9,12.0,132,Cartão de Débito,108.0
12601,Croissant de Amêndoas,12/05/2024,12:51:55,6,18.0,126,Cartão de Débito,108.0
13327,Baguete,12/05/2024,13:12:13,16,10.0,142,Cartão de Débito,160.0
7451,Tartelete de limão,12/05/2024,13:24:54,6,16.0,121,Cartão de Débito,96.0
15451,Azapa,12/05/2024,13:42:11,5,34.0,114,Cartão de Crédito,170.0
14109,"Danish Mussarela, bacon e mostarda",12/05/2024,13:54:05,4,15.0,102,Cartão de Débito,60.0
12222,Gorgonzola com nozes,12/05/2024,14:10:19,5,36.5,104,Cartão de Débito,182.5
2173,Tartelete de caramelo e chocolate,12/05/2024,14:12:09,10,16.0,147,Cartão de Crédito,160.0
8509,BOSTOCK,12/05/2024,14:13:58,7,18.0,103,Dinheiro,126.0
8094,Supreme / Croissant NY Chocolate,12/05/2024,14:48:25,8,19.0,107,Cartão de Débito,152.0
6459,Danish Gorgonzola com amêndoas,12/05/2024,14:50:35,5,15.0,186,Cartão de Débito,75.0
14107,"Danish Mussarela, bacon e mostarda",12/05/2024,14:50:58,9,15.0,109,Cartão de Crédito,135.0
12894,Danish Gorgonzola com amêndoas,12/05/2024,15:22:20,8,15.0,126,Cartão de Débito,120.0
13103,BOSTOCK,12/05/2024,15:25:38,1,18.0,191,Dinheiro,18.0
13030,Baguete,12/05/2024,15:38:58,9,10.0,115,Dinheiro,90.0
8504,Gorgonzola com nozes,12/05/2024,15:40:48,1,36.5,183,Cartão de Crédito,36.5
4182,Supreme de Pistache,12/05/2024,15:53:46,5,21.0,199,Cartão de Débito,105.0
9880,Supreme de Pistache,12/05/2024,15:57:16,1,21.0,126,Cartão de Crédito,21.0
7474,Pain aux Suisse,12/05/2024,16:05:18,9,14.0,124,Cartão de Crédito,126.0
11912,BOSTOCK,12/05/2024,16:18:43,7,18.0,137,Dinheiro,126.0
9351,Brioche,12/05/2024,16:19:31,4,25.0,123,Cartão de Débito,100.0
11443,Baguete calabresa com Alecrim,12/05/2024,16:38:11,10,12.0,114,Cartão de Débito,120.0
12993,Brioche,12/05/2024,16:51:19,3,25.0,159,Cartão de Crédito,75.0
8198,Pain aux Suisse,12/05/2024,16:54:42,4,14.0,169,Cartão de Débito,56.0
9326,Baguete,12/05/2024,17:02:50,5,10.0,118,Cartão de Débito,50.0
15602,BOSTOCK,12/05/2024,17:09:57,10,18.0,169,Dinheiro,180.0
14279,Supreme / Croissant NY Chocolate,12/05/2024,17:21:13,3,19.0,117,Cartão de Débito,57.0
7116,Baguete,12/05/2024,17:24:59,19,10.0,148,Cartão de Débito,190.0
6495,Croissant,12/05/2024,17:26:16,8,11.5,122,Cartão de Débito,92.0
579,Cruffin de Creme de Avelã,12/05/2024,17:28:10,4,16.0,113,Dinheiro,64.0
8660,Tartelete de limão,12/05/2024,17:31:38,1,16.0,144,Cartão de Crédito,16.0
8878,Pastel de nata,12/05/2024,17:42:05,16,8.5,186,Cartão de Crédito,136.0
9014,Pastel de nata,12/05/2024,17:47:49,12,8.5,102,Dinheiro,102.0
13843,Azapa,12/05/2024,17:48:39,5,34.0,125,Cartão de Débito,170.0
2850,Pain au chocolat,12/05/2024,17:49:18,3,13.5,155,Cartão de Crédito,40.5
5482,Pastel de nata,12/05/2024,18:03:51,14,8.5,141,Cartão de Crédito,119.0
8728,Pain aux Suisse,12/05/2024,18:13:23,7,14.0,125,Cartão de Débito,98.0
13876,Tartelete de caramelo e chocolate,12/05/2024,18:16:17,1,16.0,123,Dinheiro,16.0
15670,"Danish Mussarela, bacon e mostarda",12/05/2024,18:16:49,2,15.0,198,Dinheiro,30.0
10473,"Danish Mussarela, bacon e mostarda",12/05/2024,18:54:37,9,15.0,114,Dinheiro,135.0
3961,Danish Gorgonzola com amêndoas,12/05/2024,18:59:09,3,15.0,154,Cartão de Crédito,45.0
5395,Baguete,12/05/2024,19:05:25,3,10.0,196,Cartão de Crédito,30.0
4496,Tartelete de limão,12/05/2024,19:12:38,8,16.0,194,Dinheiro,128.0
3562,Brioche,12/05/2024,19:23:03,2,25.0,197,Cartão de Crédito,50.0
15024,Tartelete de caramelo e chocolate,12/05/2024,19:43:21,4,16.0,129,Dinheiro,64.0
13269,"Focaccia Tomate, Alecrim e flor sal",12/05/2024,19:58:16,6,20.0,194,Dinheiro,120.0
13669,Supreme de Pistache,13/05/2024,08:06:04,4,21.0,195,Cartão de Débito,84.0
5171,"Focaccia Tomate, Alecrim e flor sal",13/05/2024,08:25:08,9,20.0,120,Cartão de Crédito,180.0
8646,Tartelete de caramelo e chocolate,13/05/2024,08:27:45,5,16.0,139,Cartão de Crédito,80.0
2982,Gorgonzola com nozes,13/05/2024,08:40:34,4,36.5,106,Cartão de Débito,146.0
4223,Baguete,13/05/2024,08:50:35,13,10.0,192,Cartão de Crédito,130.0
4090,Brioche,13/05/2024,08:52:08,3,25.0,128,Dinheiro,75.0
10260,"Danish Mussarela, bacon e mostarda",13/05/2024,08:53:57,8,15.0,127,Dinheiro,120.0
13680,Supreme / Croissant NY Chocolate,13/05/2024,08:54:27,7,19.0,115,Cartão de Crédito,133.0
14926,kouign-amann,13/05/2024,09:18:00,2,18.0,135,Cartão de Débito,36.0
2218,Baguete,13/05/2024,09:30:46,10,10.0,152,Cartão de Crédito,100.0
2624,"Focaccia Tomate, Alecrim e flor sal",13/05/2024,09:38:10,1,20.0,125,Cartão de Crédito,20.0
5664,Tartelete de limão,13/05/2024,10:01:47,4,16.0,144,Dinheiro,64.0
2497,Danish Gorgonzola com amêndoas,13/05/2024,10:02:36,1,15.0,191,Cartão de Débito,15.0
11451,Danish Gorgonzola com amêndoas,13/05/2024,10:06:29,9,15.0,150,Cartão de Crédito,135.0
1166,Danish Gorgonzola com amêndoas,13/05/2024,10:15:22,7,15.0,170,Cartão de Crédito,105.0
13801,Baguete calabresa com Alecrim,13/05/2024,10:18:20,6,12.0,178,Dinheiro,72.0
5875,Pastel de nata,13/05/2024,11:16:41,10,8.5,177,Cartão de Crédito,85.0
6270,kouign-amann,13/05/2024,11:20:52,7,18.0,159,Cartão de Crédito,126.0
7309,Tartelete de caramelo e chocolate,13/05/2024,11:23:38,1,16.0,150,Cartão de Débito,16.0
10634,Baguete,13/05/2024,11:24:02,6,10.0,121,Cartão de Crédito,60.0
12574,Supreme / Croissant NY Chocolate,13/05/2024,11:37:31,9,19.0,190,Dinheiro,171.0
4350,Baguete calabresa com Alecrim,13/05/2024,11:40:33,9,12.0,143,Cartão de Crédito,108.0
5870,Gorgonzola com nozes,13/05/2024,11:49:39,6,36.5,153,Cartão de Crédito,219.0
13400,Danish Gorgonzola com amêndoas,13/05/2024,12:03:40,6,15.0,114,Cartão de Débito,90.0
13263,"Danish Mussarela, bacon e mostarda",13/05/2024,12:14:18,9,15.0,146,Cartão de Crédito,135.0
12283,Tradicional/Seu Tico,13/05/2024,12:17:40,3,29.5,115,Dinheiro,88.5
11915,Azapa,13/05/2024,12:17:50,1,34.0,167,Dinheiro,34.0
5915,Croissant de Amêndoas,13/05/2024,12:18:49,5,18.0,183,Dinheiro,90.0
8123,Tartelete de caramelo e chocolate,13/05/2024,12:29:14,3,16.0,194,Cartão de Crédito,48.0
12689,Pain au chocolat,13/05/2024,12:29:59,10,13.5,173,Dinheiro,135.0
6045,Tradicional/Seu Tico,13/05/2024,12:31:22,6,29.5,193,Dinheiro,177.0
3846,Pastel de nata,13/05/2024,12:32:34,7,8.5,122,Cartão de Débito,59.5
8598,Brioche,13/05/2024,12:55:32,3,25.0,118,Dinheiro,75.0
11318,Supreme de Pistache,13/05/2024,13:03:02,2,21.0,193,Cartão de Débito,42.0
13250,Croissant de Amêndoas,13/05/2024,13:03:39,6,18.0,186,Dinheiro,108.0
11868,Baguete calabresa com Alecrim,13/05/2024,13:04:12,10,12.0,194,Cartão de Crédito,120.0
446,Pain au chocolat,13/05/2024,13:10:02,4,13.5,168,Dinheiro,54.0
6263,BOSTOCK,13/05/2024,13:14:15,7,18.0,168,Dinheiro,126.0
15377,kouign-amann,13/05/2024,13:22:04,7,18.0,111,Cartão de Crédito,126.0
3622,Croissant,13/05/2024,13:33:25,10,11.5,109,Cartão de Débito,115.0
8117,BOSTOCK,13/05/2024,13:39:57,7,18.0,130,Dinheiro,126.0
3105,Baguete,13/05/2024,13:44:23,13,10.0,125,Cartão de Crédito,130.0
9431,Gorgonzola com nozes,13/05/2024,13:49:39,4,36.5,182,Dinheiro,146.0
5701,"Focaccia Tomate, Alecrim e flor sal",13/05/2024,13:55:04,3,20.0,171,Cartão de Débito,60.0
6543,Supreme de Pistache,13/05/2024,14:01:12,1,21.0,183,Cartão de Crédito,21.0
6289,"Danish Mussarela, bacon e mostarda",13/05/2024,14:03:21,10,15.0,146,Dinheiro,150.0
11487,Brioche,13/05/2024,14:56:42,4,25.0,114,Cartão de Crédito,100.0
9662,Tartelete de limão,13/05/2024,14:57:26,7,16.0,194,Cartão de Crédito,112.0
3490,Azapa,13/05/2024,14:58:35,4,34.0,120,Dinheiro,136.0
1754,Pain aux Suisse,13/05/2024,15:15:44,4,14.0,195,Dinheiro,56.0
1765,"Focaccia Tomate, Alecrim e flor sal",13/05/2024,15:23:41,3,20.0,145,Cartão de Débito,60.0
14160,Pain aux Suisse,13/05/2024,15:24:45,8,14.0,118,Cartão de Crédito,112.0
14427,Tradicional/Seu Tico,13/05/2024,15:46:40,7,29.5,146,Dinheiro,206.5
12425,Pastel de nata,13/05/2024,15:57:38,16,8.5,175,Cartão de Débito,136.0
655,Supreme / Croissant NY Chocolate,13/05/2024,16:23:50,9,19.0,140,Cartão de Débito,171.0
13462,Pain au chocolat,13/05/2024,16:30:50,5,13.5,139,Cartão de Débito,67.5
7302,Croissant de Amêndoas,13/05/2024,16:39:46,8,18.0,135,Cartão de Crédito,144.0
14458,Baguete calabresa com Alecrim,13/05/2024,16:44:08,2,12.0,175,Cartão de Débito,24.0
1848,Croissant de Amêndoas,13/05/2024,16:46:23,1,18.0,155,Dinheiro,18.0
12733,Tartelete de limão,13/05/2024,16:50:25,3,16.0,137,Cartão de Crédito,48.0
3338,Azapa,13/05/2024,16:59:52,4,34.0,140,Cartão de Débito,136.0
11521,BOSTOCK,13/05/2024,17:03:52,10,18.0,170,Cartão de Débito,180.0
9257,BOSTOCK,13/05/2024,17:08:52,4,18.0,101,Dinheiro,72.0
11212,Danish Gorgonzola com amêndoas,13/05/2024,17:32:44,5,15.0,150,Cartão de Débito,75.0
14255,Croissant,13/05/2024,17:37:01,8,11.5,162,Cartão de Débito,92.0
3296,Pain au chocolat,13/05/2024,18:07:14,6,13.5,104,Cartão de Crédito,81.0
15015,Croissant de Amêndoas,13/05/2024,18:09:10,10,18.0,109,Cartão de Débito,180.0
10621,Gorgonzola com nozes,13/05/2024,18:24:59,3,36.5,135,Cartão de Crédito,109.5
5160,Baguete,13/05/2024,18:28:27,18,10.0,129,Cartão de Crédito,180.0
6753,Pain aux Suisse,13/05/2024,18:28:59,2,14.0,126,Cartão de Crédito,28.0
14412,"Danish Mussarela, bacon e mostarda",13/05/2024,18:35:08,3,15.0,139,Cartão de Crédito,45.0
5459,Baguete,13/05/2024,18:39:51,10,10.0,106,Dinheiro,100.0
8056,Tradicional/Seu Tico,13/05/2024,18:47:11,1,29.5,199,Cartão de Crédito,29.5
14996,Pastel de nata,13/05/2024,18:56:42,18,8.5,195,Cartão de Débito,153.0
14555,Croissant,13/05/2024,19:11:01,10,11.5,127,Cartão de Débito,115.0
14711,Baguete,13/05/2024,19:15:14,1,10.0,117,Cartão de Débito,10.0
5321,Croissant,13/05/2024,19:19:34,7,11.5,189,Dinheiro,80.5
14853,Supreme de Pistache,13/05/2024,19:40:39,6,21.0,118,Cartão de Débito,126.0
6966,Baguete calabresa com Alecrim,13/05/2024,19:42:00,3,12.0,189,Cartão de Crédito,36.0
2124,Azapa,13/05/2024,19:44:54,8,34.0,149,Cartão de Crédito,272.0
4572,Croissant de Amêndoas,13/05/2024,19:46:33,4,18.0,117,Dinheiro,72.0
8053,Gorgonzola com nozes,14/05/2024,08:01:13,3,36.5,197,Cartão de Débito,109.5
385,Pastel de nata,14/05/2024,08:02:03,18,8.5,160,Cartão de Débito,153.0
14079,Pastel de nata,14/05/2024,08:35:56,9,8.5,121,Dinheiro,76.5
14275,Cruffin de Creme de Avelã,14/05/2024,08:44:19,7,16.0,172,Dinheiro,112.0
4321,"Focaccia Tomate, Alecrim e flor sal",14/05/2024,08:55:41,10,20.0,105,Dinheiro,200.0
10756,Croissant,14/05/2024,09:01:41,8,11.5,173,Cartão de Crédito,92.0
13458,Tradicional/Seu Tico,14/05/2024,09:02:33,4,29.5,195,Cartão de Crédito,118.0
8009,Gorgonzola com nozes,14/05/2024,09:07:27,2,36.5,188,Dinheiro,73.0
14542,Cruffin de Creme de Avelã,14/05/2024,09:11:54,6,16.0,180,Dinheiro,96.0
3260,kouign-amann,14/05/2024,09:14:00,8,18.0,174,Dinheiro,144.0
14541,Supreme / Croissant NY Chocolate,14/05/2024,09:18:18,6,19.0,174,Cartão de Crédito,114.0
14459,BOSTOCK,14/05/2024,09:19:42,10,18.0,169,Cartão de Crédito,180.0
7482,Croissant,14/05/2024,09:25:04,4,11.5,127,Cartão de Crédito,46.0
8898,BOSTOCK,14/05/2024,09:32:18,4,18.0,117,Cartão de Crédito,72.0
4616,kouign-amann,14/05/2024,09:37:51,4,18.0,151,Dinheiro,72.0
232,Baguete,14/05/2024,09:52:48,12,10.0,144,Dinheiro,120.0
4033,Supreme de Pistache,14/05/2024,09:59:30,1,21.0,128,Cartão de Crédito,21.0
5710,Supreme / Croissant NY Chocolate,14/05/2024,10:08:38,1,19.0,131,Dinheiro,19.0
9602,Croissant,14/05/2024,10:40:06,5,11.5,197,Dinheiro,57.5
10422,BOSTOCK,14/05/2024,10:44:18,7,18.0,169,Cartão de Débito,126.0
1710,Croissant,14/05/2024,10:44:48,3,11.5,192,Cartão de Débito,34.5
7943,Pastel de nata,14/05/2024,10:49:21,3,8.5,114,Cartão de Crédito,25.5
6694,Pain aux Suisse,14/05/2024,10:51:30,7,14.0,159,Cartão de Débito,98.0
12984,Croissant,14/05/2024,10:53:45,2,11.5,168,Cartão de Débito,23.0
11267,Pain aux Suisse,14/05/2024,11:00:45,4,14.0,186,Cartão de Crédito,56.0
12813,"Danish Mussarela, bacon e mostarda",14/05/2024,11:00:46,8,15.0,156,Cartão de Débito,120.0
1351,Gorgonzola com nozes,14/05/2024,11:19:47,2,36.5,134,Cartão de Crédito,73.0
2726,Gorgonzola com nozes,14/05/2024,11:37:51,5,36.5,159,Cartão de Débito,182.5
218,Brioche,14/05/2024,11:38:56,3,25.0,185,Cartão de Crédito,75.0
5095,"Focaccia Tomate, Alecrim e flor sal",14/05/2024,11:44:09,7,20.0,105,Cartão de Crédito,140.0
13615,Pain aux Suisse,14/05/2024,11:45:51,5,14.0,122,Dinheiro,70.0
4749,"Danish Mussarela, bacon e mostarda",14/05/2024,11:56:21,10,15.0,148,Cartão de Débito,150.0
14396,"Danish Mussarela, bacon e mostarda",14/05/2024,12:00:29,10,15.0,191,Dinheiro,150.0
8515,Tartelete de limão,14/05/2024,12:01:24,2,16.0,171,Cartão de Débito,32.0
2959,Supreme de Pistache,14/05/2024,12:15:33,6,21.0,143,Cartão de Crédito,126.0
14157,Supreme de Pistache,14/05/2024,12:18:39,1,21.0,151,Dinheiro,21.0
9814,Pastel de nata,14/05/2024,12:34:59,13,8.5,138,Cartão de Crédito,110.5
6112,Gorgonzola com nozes,14/05/2024,12:44:49,6,36.5,156,Cartão de Crédito,219.0
1208,Tradicional/Seu Tico,14/05/2024,13:10:35,4,29.5,188,Dinheiro,118.0
14283,Croissant de Amêndoas,14/05/2024,13:20:14,10,18.0,178,Cartão de Débito,180.0
13648,"Danish Mussarela, bacon e mostarda",14/05/2024,13:24:52,1,15.0,130,Dinheiro,15.0
4602,Pain aux Suisse,14/05/2024,13:43:26,6,14.0,118,Cartão de Crédito,84.0
4854,Pain au chocolat,14/05/2024,13:47:23,5,13.5,108,Dinheiro,67.5
7975,Brioche,14/05/2024,13:51:06,4,25.0,118,Cartão de Débito,100.0
4751,Azapa,14/05/2024,13:52:18,4,34.0,172,Cartão de Débito,136.0
3770,kouign-amann,14/05/2024,13:52:24,10,18.0,114,Cartão de Débito,180.0
1330,Azapa,14/05/2024,13:54:03,2,34.0,187,Cartão de Crédito,68.0
7019,Gorgonzola com nozes,14/05/2024,13:54:45,4,36.5,158,Cartão de Débito,146.0
4750,Brioche,14/05/2024,13:54:58,4,25.0,133,Dinheiro,100.0
3334,Danish Gorgonzola com amêndoas,14/05/2024,13:55:01,10,15.0,172,Dinheiro,150.0
15221,Croissant,14/05/2024,13:59:33,8,11.5,142,Cartão de Débito,92.0
3936,Tradicional/Seu Tico,14/05/2024,14:31:21,8,29.5,106,Cartão de Crédito,236.0
8666,kouign-amann,14/05/2024,14:48:19,4,18.0,111,Dinheiro,72.0
6181,Supreme / Croissant NY Chocolate,14/05/2024,15:05:15,6,19.0,171,Cartão de Crédito,114.0
4146,Pain aux Suisse,14/05/2024,15:53:04,6,14.0,163,Dinheiro,84.0
2774,"Focaccia Tomate, Alecrim e flor sal",14/05/2024,15:54:45,2,20.0,186,Cartão de Débito,40.0
126,"Danish Mussarela, bacon e mostarda",14/05/2024,16:14:41,6,15.0,127,Dinheiro,90.0
8925,Croissant de Amêndoas,14/05/2024,16:28:27,3,18.0,129,Dinheiro,54.0
11902,Supreme / Croissant NY Chocolate,14/05/2024,16:32:05,6,19.0,162,Cartão de Débito,114.0
8735,BOSTOCK,14/05/2024,16:37:12,7,18.0,190,Cartão de Crédito,126.0
14105,Pain aux Suisse,14/05/2024,16:53:44,6,14.0,163,Cartão de Débito,84.0
11946,Baguete,14/05/2024,17:07:04,19,10.0,155,Cartão de Débito,190.0
13859,BOSTOCK,14/05/2024,17:23:11,3,18.0,195,Cartão de Débito,54.0
13399,"Danish Mussarela, bacon e mostarda",14/05/2024,17:24:24,9,15.0,153,Cartão de Débito,135.0
14727,Supreme / Croissant NY Chocolate,14/05/2024,17:24:52,2,19.0,177,Cartão de Crédito,38.0
11295,Baguete calabresa com Alecrim,14/05/2024,17:29:13,9,12.0,170,Dinheiro,108.0
1873,Pain au chocolat,14/05/2024,17:31:54,1,13.5,162,Dinheiro,13.5
5548,Danish Gorgonzola com amêndoas,14/05/2024,17:39:10,10,15.0,186,Cartão de Débito,150.0
1022,Brioche,14/05/2024,17:53:04,3,25.0,193,Cartão de Débito,75.0
8055,Tartelete de limão,14/05/2024,18:00:29,5,16.0,113,Cartão de Crédito,80.0
918,Gorgonzola com nozes,14/05/2024,18:04:39,8,36.5,107,Cartão de Crédito,292.0
2519,Pastel de nata,14/05/2024,18:04:56,8,8.5,133,Cartão de Débito,68.0
10419,Brioche,14/05/2024,18:15:28,1,25.0,161,Cartão de Crédito,25.0
8153,Croissant,14/05/2024,18:16:21,6,11.5,172,Dinheiro,69.0
9215,Croissant de Amêndoas,14/05/2024,18:23:23,4,18.0,163,Cartão de Crédito,72.0
7330,Pain au chocolat,14/05/2024,18:27:28,4,13.5,176,Cartão de Débito,54.0
12203,Danish Gorgonzola com amêndoas,14/05/2024,18:30:20,2,15.0,102,Cartão de Crédito,30.0
8494,Croissant,14/05/2024,18:32:28,4,11.5,136,Cartão de Débito,46.0
14717,Baguete calabresa com Alecrim,14/05/2024,18:34:23,8,12.0,158,Cartão de Débito,96.0
12886,Brioche,14/05/2024,18:43:14,3,25.0,170,Dinheiro,75.0
9512,Croissant,14/05/2024,18:49:27,10,11.5,185,Cartão de Débito,115.0
4842,"Danish Mussarela, bacon e mostarda",14/05/2024,18:54:45,2,15.0,177,Cartão de Crédito,30.0
9358,Baguete,14/05/2024,18:57:17,5,10.0,135,Cartão de Débito,50.0
7622,Tradicional/Seu Tico,14/05/2024,19:10:25,1,29.5,153,Cartão de Crédito,29.5
9334,Danish Gorgonzola com amêndoas,14/05/2024,19:11:42,3,15.0,166,Cartão de Débito,45.0
11188,Croissant de Amêndoas,14/05/2024,19:15:04,3,18.0,196,Cartão de Crédito,54.0
9821,Tartelete de limão,14/05/2024,19:17:44,9,16.0,106,Cartão de Débito,144.0
2461,BOSTOCK,14/05/2024,19:28:48,1,18.0,121,Cartão de Crédito,18.0
9931,kouign-amann,14/05/2024,19:33:48,6,18.0,166,Cartão de Débito,108.0
15459,Tartelete de limão,14/05/2024,19:35:36,4,16.0,154,Dinheiro,64.0
13554,Cruffin de Creme de Avelã,15/05/2024,08:04:27,1,16.0,135,Dinheiro,16.0
3210,kouign-amann,15/05/2024,08:09:00,7,18.0,193,Cartão de Débito,126.0
12705,Tartelete de caramelo e chocolate,15/05/2024,08:09:46,1,16.0,149,Dinheiro,16.0
15353,BOSTOCK,15/05/2024,08:10:36,10,18.0,171,Cartão de Débito,180.0
8091,Pastel de nata,15/05/2024,08:43:28,16,8.5,115,Cartão de Crédito,136.0
5630,"Danish Mussarela, bacon e mostarda",15/05/2024,08:44:35,2,15.0,178,Dinheiro,30.0
8376,Brioche,15/05/2024,09:16:05,6,25.0,101,Cartão de Débito,150.0
2073,Pain au chocolat,15/05/2024,09:26:34,9,13.5,181,Dinheiro,121.5
14344,Cruffin de Creme de Avelã,15/05/2024,09:38:59,8,16.0,190,Dinheiro,128.0
10523,Cruffin de Creme de Avelã,15/05/2024,09:42:00,6,16.0,177,Cartão de Débito,96.0
10904,Tradicional/Seu Tico,15/05/2024,09:48:02,6,29.5,106,Cartão de Crédito,177.0
814,Supreme de Pistache,15/05/2024,09:57:54,8,21.0,170,Cartão de Crédito,168.0
12561,Croissant,15/05/2024,10:03:44,4,11.5,160,Cartão de Débito,46.0
3882,Gorgonzola com nozes,15/05/2024,10:05:22,8,36.5,173,Cartão de Crédito,292.0
255,BOSTOCK,15/05/2024,10:07:34,6,18.0,152,Cartão de Crédito,108.0
7010,Baguete,15/05/2024,10:15:57,7,10.0,156,Cartão de Débito,70.0
8177,Croissant,15/05/2024,10:25:49,7,11.5,148,Dinheiro,80.5
6251,Gorgonzola com nozes,15/05/2024,10:30:21,3,36.5,190,Cartão de Crédito,109.5
2331,Brioche,15/05/2024,10:32:21,7,25.0,146,Cartão de Débito,175.0
15374,Cruffin de Creme de Avelã,15/05/2024,10:33:51,5,16.0,163,Cartão de Débito,80.0
13012,Pain au chocolat,15/05/2024,10:34:49,8,13.5,139,Cartão de Crédito,108.0
8430,Danish Gorgonzola com amêndoas,15/05/2024,10:56:14,9,15.0,105,Cartão de Débito,135.0
14729,"Danish Mussarela, bacon e mostarda",15/05/2024,11:00:26,6,15.0,192,Cartão de Crédito,90.0
437,Baguete calabresa com Alecrim,15/05/2024,11:13:42,5,12.0,146,Dinheiro,60.0
1311,Croissant,15/05/2024,11:25:14,4,11.5,155,Dinheiro,46.0
5845,Supreme / Croissant NY Chocolate,15/05/2024,11:31:22,2,19.0,112,Cartão de Débito,38.0
2275,Supreme / Croissant NY Chocolate,15/05/2024,11:35:31,5,19.0,144,Dinheiro,95.0
1313,Cruffin de Creme de Avelã,15/05/2024,11:43:50,10,16.0,185,Cartão de Débito,160.0
4840,Cruffin de Creme de Avelã,15/05/2024,11:46:37,6,16.0,197,Dinheiro,96.0
14206,Pastel de nata,15/05/2024,11:48:56,4,8.5,168,Dinheiro,34.0
14336,Pastel de nata,15/05/2024,12:37:06,14,8.5,158,Dinheiro,119.0
10528,kouign-amann,15/05/2024,12:40:35,4,18.0,142,Dinheiro,72.0
4888,Pain au chocolat,15/05/2024,12:43:51,6,13.5,184,Dinheiro,81.0
14628,Pain au chocolat,15/05/2024,12:43:54,8,13.5,132,Cartão de Crédito,108.0
12989,Azapa,15/05/2024,12:55:04,4,34.0,107,Cartão de Crédito,136.0
8683,Pain au chocolat,15/05/2024,12:57:17,1,13.5,191,Cartão de Débito,13.5
4201,Supreme / Croissant NY Chocolate,15/05/2024,13:01:20,4,19.0,135,Cartão de Débito,76.0
15282,Cruffin de Creme de Avelã,15/05/2024,13:14:13,10,16.0,146,Dinheiro,160.0
89,Baguete calabresa com Alecrim,15/05/2024,13:17:13,4,12.0,124,Dinheiro,48.0
799,Tradicional/Seu Tico,15/05/2024,13:19:44,7,29.5,176,Cartão de Débito,206.5
3265,Supreme de Pistache,15/05/2024,13:36:04,1,21.0,107,Dinheiro,21.0
4976,BOSTOCK,15/05/2024,14:00:26,2,18.0,171,Dinheiro,36.0
3384,"Focaccia Tomate, Alecrim e flor sal",15/05/2024,14:06:26,4,20.0,188,Dinheiro,80.0
9730,BOSTOCK,15/05/2024,14:16:46,9,18.0,126,Cartão de Crédito,162.0
12034,Brioche,15/05/2024,14:26:52,7,25.0,153,Cartão de Crédito,175.0
701,Pastel de nata,15/05/2024,14:46:35,20,8.5,140,Dinheiro,170.0
1601,Pain au chocolat,15/05/2024,14:55:53,9,13.5,186,Cartão de Débito,121.5
1910,Baguete,15/05/2024,14:59:01,8,10.0,110,Cartão de Crédito,80.0
7119,BOSTOCK,15/05/2024,15:13:04,4,18.0,151,Dinheiro,72.0
581,Pain au chocolat,15/05/2024,15:17:48,2,13.5,117,Cartão de Débito,27.0
8968,Tartelete de caramelo e chocolate,15/05/2024,15:18:58,6,16.0,186,Cartão de Débito,96.0
8992,Cruffin de Creme de Avelã,15/05/2024,15:20:56,9,16.0,168,Cartão de Débito,144.0
97,Baguete,15/05/2024,15:23:08,7,10.0,165,Cartão de Débito,70.0
8141,Croissant,15/05/2024,15:27:00,10,11.5,177,Dinheiro,115.0
5678,Supreme / Croissant NY Chocolate,15/05/2024,15:34:25,2,19.0,195,Cartão de Crédito,38.0
1871,Danish Gorgonzola com amêndoas,15/05/2024,15:49:13,7,15.0,125,Cartão de Crédito,105.0
